portid,year,month,portname,mean_n_total,median_n_total,std_n_total,cv_n_total,mean_n_tanker,tanker_share,mean_capacity,mean_capacity_tanker,tanker_capacity_share,mean_n_container,mean_n_dry_bulk,mean_n_general_cargo,mean_n_cargo,disruption_frequency_total,disruption_frequency_tanker,strong_disruption_frequency_total,strong_disruption_frequency_tanker,max_drop_n_total,max_drop_n_tanker,observed_days,estimated_7d_lost_vessels,estimated_14d_lost_vessels,estimated_30d_lost_vessels,estimated_7d_lost_tankers,estimated_14d_lost_tankers,estimated_30d_lost_tankers,estimated_7d_lost_capacity,estimated_14d_lost_capacity,estimated_30d_lost_capacity,estimated_7d_lost_tanker_capacity,estimated_14d_lost_tanker_capacity,estimated_30d_lost_tanker_capacity,criticality_score,criticality_class
chokepoint5,2021,2,Malacca Strait,163.64285714285714,165.0,15.995865868021177,0.09774863472383086,67.96428571428571,0.41532082060235703,6172253.464285715,2915752.5714285714,0.47239676534670594,41.17857142857143,38.607142857142854,10.785714285714286,95.67857142857143,0.0,0.0,0.0,0.0,0.16821849782743634,0.24741760944417115,28,1145.5,2291.0,4909.285714285714,475.74999999999994,951.4999999999999,2038.9285714285713,43205774.25,86411548.5,185167603.92857143,20410268.0,40820536.0,87472577.14285713,55.294,3
chokepoint5,2021,3,Malacca Strait,157.09677419354838,158.0,16.000739230234913,0.1018527548536514,62.096774193548384,0.3952772073921971,6094353.903225807,2664934.5161290322,0.4372792519841117,42.0,37.064516129032256,10.838709677419354,95.0,0.0,0.03225806451612903,0.0,0.0,0.21739130434782605,0.28571428571428575,31,1099.6774193548388,2199.3548387096776,4712.903225806452,434.67741935483866,869.3548387096773,1862.9032258064515,42660477.32258064,85320954.64516129,182830617.0967742,18654541.612903226,37309083.22580645,79948035.48387097,52.775,3
chokepoint5,2021,4,Malacca Strait,166.16666666666666,167.0,19.253451698302065,0.11586831513521806,66.4,0.39959879638916757,6598857.6,2758067.5,0.41796136046336263,40.86666666666667,41.13333333333333,12.233333333333333,99.76666666666667,0.0,0.0,0.0,0.0,0.2015209125475285,0.2558139534883721,30,1163.1666666666665,2326.333333333333,4985.0,464.80000000000007,929.6000000000001,1992.0000000000002,46192003.199999996,92384006.39999999,197965728.0,19306472.5,38612945.0,82742025.0,55.629,3
chokepoint5,2021,5,Malacca Strait,157.19354838709677,156.0,18.039621863809874,0.11476057413874535,64.51612903225806,0.4104247896572953,6365264.806451613,2673360.4516129033,0.4199920243543171,39.61290322580645,38.96774193548387,9.451612903225806,92.6774193548387,0.0,0.0,0.0,0.0,0.20381505287165672,0.288659793814433,31,1100.3548387096773,2200.7096774193546,4715.806451612903,451.61290322580646,903.2258064516129,1935.483870967742,44556853.64516129,89113707.29032259,190957944.19354838,18713523.16129032,37427046.32258064,80200813.5483871,53.769,3
chokepoint5,2021,6,Malacca Strait,144.6,144.0,11.707940129201443,0.08096777406086753,58.06666666666667,0.40156754264638084,5734108.6,2370889.5,0.41347132839444306,37.1,35.666666666666664,9.1,86.53333333333333,0.0,0.03333333333333333,0.0,0.0,0.16040955631399317,0.25946242457487656,30,1012.1999999999999,2024.3999999999999,4338.0,406.4666666666667,812.9333333333334,1742.0,40138760.199999996,80277520.39999999,172023258.0,16596226.5,33192453.0,71126685.0,49.042,3
chokepoint5,2021,7,Malacca Strait,140.58064516129033,145.0,17.674415018227876,0.12572438402135477,56.87096774193548,0.4045433685176686,5778611.806451613,2555713.193548387,0.4422711334744834,34.645161290322584,36.193548387096776,8.03225806451613,83.70967741935483,0.06451612903225806,0.03225806451612903,0.0,0.0,0.29796107506950886,0.2922899884925201,31,984.0645161290323,1968.1290322580646,4217.41935483871,398.09677419354836,796.1935483870967,1706.1290322580644,40450282.64516129,80900565.29032259,173358354.19354838,17889992.354838707,35779984.70967741,76671395.8064516,52.501,3
chokepoint5,2021,8,Malacca Strait,149.38709677419354,147.0,20.897651254554642,0.13988926557788683,60.903225806451616,0.4076873245519327,6019290.161290322,2668330.935483871,0.44329661205630855,37.96774193548387,36.25806451612903,8.903225806451612,88.48387096774194,0.0,0.0,0.0,0.0,0.13961760782570035,0.1829484902309058,31,1045.7096774193546,2091.4193548387093,4481.612903225806,426.32258064516134,852.6451612903227,1827.0967741935485,42135031.129032254,84270062.25806451,180578704.83870968,18678316.548387095,37356633.09677419,80049928.06451613,51.952,3
chokepoint5,2021,9,Malacca Strait,143.8,144.5,12.143964017937698,0.08445037564629831,58.46666666666667,0.40658321743161796,5803463.033333333,2572705.8666666667,0.4433052906324765,36.3,35.233333333333334,8.833333333333334,85.33333333333333,0.0,0.0,0.0,0.0,0.1650099403578529,0.3011647254575707,30,1006.6000000000001,2013.2000000000003,4314.0,409.26666666666665,818.5333333333333,1754.0,40624241.233333334,81248482.46666667,174103891.0,18008941.066666666,36017882.13333333,77181176.0,50.267,3
chokepoint5,2021,10,Malacca Strait,146.38709677419354,146.0,13.197670045263896,0.09015596549210683,58.935483870967744,0.40260026443367125,5920133.806451613,2574310.6129032257,0.43483993724902076,36.29032258064516,35.70967741935484,10.193548387096774,87.45161290322581,0.03225806451612903,0.0,0.0,0.0,0.2597765363128491,0.26579396698918617,31,1024.7096774193546,2049.4193548387093,4391.612903225806,412.5483870967742,825.0967741935484,1768.0645161290322,41440936.64516129,82881873.29032259,177604014.19354838,18020174.29032258,36040348.58064516,77229318.38709678,52.184,3
chokepoint5,2021,11,Malacca Strait,191.0,199.0,26.221865053740014,0.13728725159026187,75.6,0.3958115183246073,7119440.666666667,3150397.2666666666,0.44250628864945474,49.36666666666667,43.5,15.633333333333333,115.4,0.0,0.0,0.0,0.0,0.13852515506547206,0.15903890160183065,30,1337.0,2674.0,5730.0,529.1999999999999,1058.3999999999999,2268.0,49836084.66666667,99672169.33333334,213583220.0,22052780.866666667,44105561.733333334,94511918.0,61.662,3
chokepoint5,2021,12,Malacca Strait,199.83870967741936,202.0,14.28774947100615,0.071496405746762,81.6774193548387,0.40871670702179175,7309311.129032258,3440320.7419354836,0.4706764674814133,51.74193548387097,43.096774193548384,16.516129032258064,118.16129032258064,0.0,0.0,0.0,0.0,0.12390694604850684,0.15059499384489128,31,1398.8709677419356,2797.741935483871,5995.1612903225805,571.741935483871,1143.483870967742,2450.322580645161,51165177.90322581,102330355.80645162,219279333.87096775,24082245.193548385,48164490.38709677,103209622.25806451,64.819,3
chokepoint5,2022,1,Malacca Strait,206.29032258064515,206.0,13.866490900457592,0.06721832961910638,84.87096774193549,0.4114151681000782,7493138.612903226,3632482.1612903224,0.4847744515275839,52.32258064516129,46.16129032258065,15.96774193548387,121.41935483870968,0.0,0.03225806451612903,0.0,0.0,0.131459350277731,0.22175732217573227,31,1444.032258064516,2888.064516129032,6188.709677419354,594.0967741935484,1188.1935483870968,2546.1290322580644,52451970.29032259,104903940.58064517,224794158.3870968,25427375.129032258,50854750.258064516,108974464.83870967,67.041,3
chokepoint5,2022,2,Malacca Strait,202.17857142857142,201.5,12.869871712010106,0.06365596324611959,82.85714285714286,0.4098215862921746,7130516.464285715,3329971.464285714,0.4670028434776621,50.57142857142857,45.07142857142857,16.75,119.32142857142857,0.0,0.0,0.0,0.0,0.1210747814826805,0.17452830188679241,28,1415.25,2830.5,6065.357142857142,580.0,1160.0,2485.714285714286,49913615.25,99827230.5,213915493.92857143,23309800.25,46619600.5,99899143.92857142,64.041,3
chokepoint5,2022,3,Malacca Strait,201.09677419354838,204.0,13.1816914410599,0.06554899497479258,80.90322580645162,0.40230991337824834,7481364.225806451,3452500.0967741935,0.46148001789099263,48.354838709677416,48.87096774193548,16.129032258064516,120.19354838709677,0.03225806451612903,0.0,0.0,0.0,0.1355599214145383,0.2118226600985222,31,1407.6774193548388,2815.3548387096776,6032.903225806452,566.3225806451613,1132.6451612903227,2427.0967741935483,52369549.58064516,104739099.16129032,224440926.77419356,24167500.677419353,48335001.35483871,103575002.90322581,66.757,3
